,seismic,seismoacoustic,shift,genergy,gpuls,gdenergy,gdpuls,ghazard,energy,maxenergy,class
1619,1.0,0.0,0.0,0.02277911349485235,0.3432240921169176,0.11558538404175989,0.15417558886509636,0.0,0.002238805970149254,0.0015,0
2107,0.0,0.0,1.0,0.003140219468590099,0.057351638618246235,0.049217002237136466,0.10920770877944326,0.0,0.0,0.0,0
12,0.0,0.0,0.0,0.06391791504839406,0.0987599645704163,0.049217002237136466,0.08244111349036402,0.0,0.0009950248756218905,0.001,0
897,0.0,0.5,1.0,0.01855233955982985,0.016386182462356066,0.13571961222967935,0.1145610278372591,0.0,0.0,0.0,0
171,0.0,0.5,0.0,0.2691418531533198,0.28277236492471214,0.0633855331841909,0.08779443254817987,0.0,0.01990049751243781,0.01,0
260,1.0,0.0,0.0,0.42553248874915234,0.5717449069973428,0.0738255033557047,0.1381156316916488,0.0,0.0,0.0,0
1997,1.0,0.5,0.0,0.02410840885272178,0.13153232949512844,0.18642803877703207,0.13597430406852248,0.5,0.003233830845771144,0.00125,0
689,0.0,0.5,0.0,0.06029606682695272,0.28764393268379096,0.0790454884414616,0.10920770877944326,0.0,0.011691542288557214,0.0075,0
901,0.0,0.5,1.0,0.01300782935700635,0.014614703277236492,0.09992542878448919,0.11670235546038545,0.0,0.0,0.0,0
258,1.0,0.5,0.0,0.22680475926268417,0.39968999114260406,0.0343027591349739,0.1006423982869379,0.0,0.009950248756218905,0.01,1
844,0.0,0.5,1.0,0.008468959990136244,0.011293179805137289,0.054436987322893364,0.09957173447537473,0.0,0.009950248756218905,0.01,0
2383,0.0,0.5,0.0,0.007521114604524998,0.08015943312666077,0.04623415361670395,0.08993576017130621,0.0,0.0,0.0,0
138,0.0,0.0,0.0,0.14181076998951975,0.29295837023914967,0.05070842654735272,0.09850107066381156,0.0,0.004975124378109453,0.005,0
1573,1.0,0.5,0.0,0.011035077985327662,0.20947741364038971,0.061894108873974646,0.10599571734475374,0.5,0.0,0.0,0
319,1.0,0.0,0.0,0.12691495592133653,0.28033658104517273,0.053691275167785234,0.07494646680942184,0.0,0.17412935323383086,0.175,0
653,1.0,0.0,0.0,0.021422846926823252,0.2661647475642161,0.06935123042505593,0.139186295503212,0.0,0.3706467661691542,0.2,0
2031,0.0,0.0,0.0,0.014329418654830159,0.14570416297608504,0.09023117076808351,0.14025695931477516,0.0,0.0,0.0,0
1943,0.0,0.0,1.0,0.002593089205351088,0.021257750221434897,0.03877703206562267,0.03747323340471092,0.0,0.0,0.0,0
558,1.0,0.5,0.0,0.04192867270821774,0.09189548272807795,0.07606263982102908,0.044967880085653104,0.0,0.003233830845771144,0.002,0
139,0.0,0.0,1.0,0.04402086801060354,0.10761736049601417,0.054436987322893364,0.10278372591006424,0.0,0.01990049751243781,0.0125,0
112,0.0,0.5,1.0,0.01911873497318291,0.04561558901682905,0.11707680835197613,0.16809421841541755,0.0,0.007462686567164179,0.0075,0
531,0.0,0.5,0.0,0.016429320017261575,0.07506643046944199,0.11185682326621924,0.09100642398286937,0.0,0.015422885572139304,0.0075,0
224,0.0,0.0,0.0,0.5269249737993958,0.6941984056687334,0.06040268456375839,0.10813704496788008,0.0,0.0024875621890547263,0.0025,0
723,1.0,0.0,0.0,0.07151994328339806,0.5422940655447298,0.07755406413124534,0.1284796573875803,0.0,0.02810945273631841,0.01,0
2401,0.0,0.5,0.0,0.013123420257690649,0.10186005314437556,0.08277404921700224,0.10813704496788008,0.0,0.0,0.0,1
2546,0.0,0.0,0.0,0.009771284137846002,0.12201062887511072,0.14317673378076062,0.2259100642398287,0.0,0.0,0.0,0
1433,0.0,0.0,1.0,0.0021384316626595155,0.022143489813994686,0.05891126025354213,0.061027837259100645,0.0,0.0,0.0,0
325,1.0,0.5,0.0,0.1513662844460884,0.3726749335695306,0.07009694258016405,0.10492505353319058,0.0,0.012935323383084577,0.01,0
2378,0.0,0.0,0.0,0.02053665002157697,0.1162533215234721,0.12229679343773303,0.1284796573875803,0.0,0.002238805970149254,0.00225,0
1323,0.0,0.5,0.0,0.01486884285802355,0.1521257750221435,0.2184936614466816,0.22055674518201285,0.5,0.004975124378109453,0.005,0
2084,0.0,0.0,1.0,0.004007151223722335,0.06532329495128432,0.061148396718866516,0.12312633832976445,0.0,0.0,0.0,0
1458,0.0,0.5,1.0,0.004407866346094569,0.07395925597874226,0.09694258016405667,0.11670235546038545,0.0,0.0,0.0,0
2447,0.0,0.0,1.0,0.0005124529930337217,0.011736049601417184,0.00820283370618941,0.02569593147751606,0.0,0.0,0.0,1
2328,1.0,0.0,0.0,0.007278373713087973,0.06355181576616475,0.0447427293064877,0.06531049250535331,0.0,0.0,0.0,0
714,1.0,0.0,0.0,0.062380556069292895,0.37643932683790965,0.06636838180462341,0.10278372591006424,0.0,0.0,0.0,0
846,0.0,0.5,0.0,0.06944701313112632,0.07130203720106289,0.07680835197613721,0.10599571734475374,0.0,0.0,0.0,0
193,0.0,0.0,0.0,0.12324301830959866,0.22364924712134632,0.028337061894108874,0.057815845824411134,0.0,0.012437810945273632,0.0075,0
1464,0.0,0.5,0.0,0.002173108932864805,0.02612931798051373,0.023117076808351976,0.044967880085653104,0.0,0.0,0.0,0
573,0.0,0.0,0.0,0.024528389125208064,0.06532329495128432,0.07979120059656973,0.09635974304068523,0.0,0.0,0.0,0
946,0.0,0.0,1.0,0.003340577029776216,0.005757307351638618,0.018642803877703208,0.048179871520342615,0.0,0.0,0.0,0
503,1.0,0.0,0.0,0.01735404722273596,0.10695305580159434,0.0686055182699478,0.12955032119914348,0.0,1.0,1.0,0
1629,1.0,0.0,0.0,0.010083379569693606,0.12223206377325066,0.05592841163310962,0.10385438972162742,0.0,0.0024875621890547263,0.0025,0
1936,0.0,0.0,1.0,0.0036179951914185314,0.030336581045172718,0.08202833706189411,0.05139186295503212,0.0,0.0017412935323383085,0.00175,0
1924,0.0,0.0,1.0,0.00245438012452993,0.06023029229406555,0.049962714392244596,0.0867237687366167,0.0,0.0,0.0,0
645,0.0,0.5,0.0,0.022713611984464584,0.2079273693534101,0.07531692766592095,0.13383297644539616,0.0,0.012935323383084577,0.0075,0
3,0.0,0.0,1.0,0.010992694655076752,0.037422497785651015,0.054436987322893364,0.145610278372591,0.0,0.007462686567164179,0.0075,0
2138,0.0,0.0,0.0,0.00617640712656433,0.06532329495128432,0.03803131991051454,0.058886509635974305,0.0,0.0,0.0,0
467,0.0,0.5,0.0,0.028084735836261636,0.10761736049601417,0.07979120059656973,0.12419700214132762,0.0,0.023880597014925373,0.015,0
1345,0.0,0.5,0.0,0.010191264410332286,0.12865367581930912,0.13348247576435496,0.1670235546038544,0.5,0.003482587064676617,0.002,0
5,0.0,0.0,0.0,0.024455181554774674,0.042736935341009745,0.01715137956748695,0.033190578158458245,0.0,0.0,0.0,0
1246,0.0,0.0,1.0,0.0030092164478145614,0.06598759964570416,0.06263982102908278,0.14025695931477516,0.0,0.0,0.0,0
919,0.0,0.0,1.0,0.003544787620985143,0.005314437555358724,0.026845637583892617,0.03747323340471092,0.0,0.0,0.0,0
547,0.0,0.0,0.0,0.009509278096294926,0.07152347209920283,0.04548844146159582,0.07494646680942184,0.0,0.009950248756218905,0.0075,0
228,0.0,0.0,1.0,0.05557225201898773,0.08968113374667848,0.04623415361670395,0.07387580299785867,0.0,0.007462686567164179,0.0075,0
1063,0.0,0.0,1.0,0.0010865544664324025,0.004650132860938884,0.07606263982102908,0.057815845824411134,0.0,0.0,0.0,0
542,0.0,0.0,1.0,0.0005240120831021515,0.00420726306465899,0.01267710663683818,0.028907922912205567,0.0,0.0,0.0,0
242,0.0,0.0,0.0,0.6399150792182973,0.39193976970770594,0.11036539895600299,0.13704496788008566,0.0,0.022388059701492536,0.0225,0
898,0.0,0.5,1.0,0.010087232599716417,0.00775022143489814,0.06562266964951528,0.05246252676659529,0.0,0.002238805970149254,0.0015,0
1879,0.0,0.0,0.0,0.006769773750077061,0.07063773250664304,0.03877703206562267,0.04925053533190578,0.0,0.0009950248756218905,0.001,0
1160,0.0,0.5,0.0,0.017442666913260588,0.1304251550044287,0.13049962714392244,0.1381156316916488,0.0,0.0,0.0,0
1964,1.0,0.0,0.0,0.007463319154182849,0.1421612046058459,0.05965697240865026,0.14132762312633834,0.0,0.0,0.0,0
2560,1.0,0.0,1.0,0.002670149805807287,0.047829937998228524,0.049962714392244596,0.11991434689507495,0.0,0.0,0.0,0
2167,1.0,0.0,0.0,0.013273688428580236,0.12422497785651018,0.08501118568232663,0.11670235546038545,0.0,0.0,0.0,0
1808,1.0,0.5,0.0,0.01839051229887183,0.15190434012400356,0.11707680835197613,0.1381156316916488,0.0,0.0,0.0,0
1938,0.0,0.0,1.0,0.0008284014549041366,0.022586359610274578,0.018642803877703208,0.03747323340471092,0.0,0.0,0.0,0
842,0.0,0.0,0.0,0.06855696319585722,0.08170947741364039,0.08128262490678598,0.11027837259100642,0.0,0.001990049751243781,0.001,0
1373,0.0,0.5,0.0,0.006415294987978546,0.10031000885739592,0.07084265473527218,0.10920770877944326,0.0,0.07462686567164178,0.075,0
2184,0.0,1.0,1.0,0.009540102336477407,0.14968999114260406,0.24086502609992544,0.3019271948608137,1.0,0.0,0.0,0
1911,0.0,0.0,1.0,0.003756704272239689,0.06598759964570416,0.07680835197613721,0.09528907922912205,0.0,0.0,0.0,0
1526,1.0,0.5,0.0,0.016845447259725047,0.21235606731620904,0.19612229679343773,0.21948608137044967,0.5,0.0012437810945273632,0.00125,0
1605,0.0,0.0,1.0,0.0026778558658529066,0.06488042515500443,0.049962714392244596,0.08779443254817987,0.0,0.0,0.0,0
276,1.0,0.5,0.0,0.11020051168238702,0.3053587245349867,0.035048471290082026,0.058886509635974305,0.0,0.0,0.0,0
661,0.0,0.0,0.0,0.009104709943899883,0.07905225863596103,0.03803131991051454,0.0417558886509636,0.0,0.012437810945273632,0.0125,0
1956,0.0,0.0,0.0,0.012144750631896923,0.1133746678476528,0.09172259507829977,0.10599571734475374,0.0,0.0002487562189054726,0.00025,0
2193,0.0,1.0,0.0,0.023122033166882435,0.12688219663418954,0.11036539895600299,0.09528907922912205,1.0,0.0,0.0,0
2439,0.0,0.0,1.0,0.0006241908636952099,0.00974313551815766,0.008948545861297539,0.017130620985010708,0.0,0.0,0.0,0
1992,1.0,0.5,0.0,0.005459743542321682,0.0595659875996457,0.040268456375838924,0.059957173447537475,0.5,0.0,0.0,0
314,0.0,0.0,1.0,0.13168115405955244,0.35540301151461473,0.07009694258016405,0.08137044967880086,0.0,0.0,0.0,0
1466,0.0,0.5,0.0,0.01173247641945626,0.06997342781222321,0.13348247576435496,0.12633832976445397,0.0,0.002238805970149254,0.00225,0
1343,0.0,0.5,0.0,0.005952931385241353,0.06111603188662533,0.07755406413124534,0.07708779443254818,0.5,0.007462686567164179,0.0075,0
1979,1.0,0.0,0.0,0.018321157758461253,0.13108945969884853,0.1506338553318419,0.1316916488222698,0.0,0.0,0.0,0
691,0.0,0.0,0.0,0.04115421367363294,0.2216563330380868,0.05070842654735272,0.08029978586723768,0.0,0.003980099502487562,0.0015,1
1541,1.0,0.5,0.0,0.01843289562912274,0.2940655447298494,0.1931394481730052,0.2773019271948608,0.5,0.0,0.0,0
612,0.0,0.5,0.0,0.011982923370938906,0.08281665190434012,0.06636838180462341,0.12205567451820129,0.0,0.014925373134328358,0.01,1
424,1.0,0.5,0.0,0.015042229209049997,0.09012400354295837,0.07606263982102908,0.11349036402569593,0.0,0.020398009950248756,0.015,1
1577,1.0,0.5,0.0,0.008981412983169965,0.15544729849424269,0.048471290082028336,0.07494646680942184,0.5,0.0,0.0,0
594,1.0,0.0,0.0,0.015169379199802725,0.07152347209920283,0.1029082774049217,0.16059957173447537,0.0,0.0845771144278607,0.075,0
2559,1.0,0.0,1.0,0.003151778558658529,0.04450841452612932,0.05891126025354213,0.11134903640256959,0.0,0.0,0.0,0
1392,1.0,0.5,1.0,0.004142007274520683,0.06953055801594331,0.2140193885160328,0.2965738758029979,0.0,0.0,0.0,0
622,0.0,0.0,0.0,0.009771284137846002,0.03432240921169176,0.07307979120059657,0.057815845824411134,0.0,0.04203980099502488,0.02,0
1933,0.0,0.0,1.0,0.0007628999445163677,0.01682905225863596,0.010439970171513796,0.028907922912205567,0.0,0.0,0.0,0
1493,0.0,0.0,0.0,0.005105264780223167,0.09632418069087688,0.05667412378821775,0.08029978586723768,0.0,0.0,0.0,0
1743,1.0,0.0,1.0,0.00619952530670119,0.162533215234721,0.1185682326621924,0.22269807280513917,0.0,0.0,0.0,0
227,0.0,0.0,1.0,0.049877473645274645,0.06731620903454384,0.042505592841163314,0.055674518201284794,0.0,0.0,0.0,0
1855,1.0,0.5,1.0,0.00245438012452993,0.03343666961913198,0.04548844146159582,0.04068522483940043,0.5,0.0,0.0,0
1169,0.0,0.5,1.0,0.0016221256396029837,0.045394154118689106,0.028337061894108874,0.08779443254817987,0.0,0.0,0.0,0
108,0.0,0.0,0.0,0.10552678626471858,0.22032772364924713,0.08277404921700224,0.139186295503212,0.0,0.0,0.0,0
1934,0.0,0.0,1.0,0.0022501695333210035,0.024136403897254206,0.05070842654735272,0.03961456102783726,0.0,0.0,0.0,0
66,0.0,0.0,0.0,0.07796606251155909,0.12976085031000886,0.04697986577181208,0.058886509635974305,0.0,0.010696517412935324,0.01,0
1417,0.0,0.5,1.0,0.0022039331730472843,0.07240921169176262,0.0447427293064877,0.10813704496788008,0.0,0.0,0.0,0
2334,1.0,0.0,0.0,0.0062264965168608594,0.08325952170062002,0.035794183445190156,0.08565310492505353,0.0,0.0,0.0,0
24,0.0,0.0,0.0,0.16350718204796252,0.23627103631532329,0.07233407904548844,0.11027837259100642,0.0,0.014925373134328358,0.01,0
1235,1.0,0.0,0.0,0.005898988964922015,0.06023029229406555,0.042505592841163314,0.07066381156316917,0.0,0.0,0.0,0
2144,0.0,0.0,0.0,0.02858177670920412,0.1445969884853853,0.1819537658463833,0.13276231263383298,0.0,0.0,0.0,0
144,0.0,0.0,1.0,0.018317304728438445,0.058015943312666074,0.023117076808351976,0.05246252676659529,0.0,0.007462686567164179,0.0075,0
536,1.0,0.0,0.0,0.017072776031070835,0.1304251550044287,0.11931394481730052,0.18308351177730192,0.0,0.004975124378109453,0.005,0
811,0.0,0.0,1.0,1.926515011404969e-05,0.0008857395925597874,0.006711409395973154,0.011777301927194861,0.0,0.0,0.0,0
1859,1.0,0.5,1.0,0.0010326120461130633,0.03100088573959256,0.018642803877703208,0.03747323340471092,0.5,0.0,0.0,0
1497,1.0,0.0,0.0,0.012849855126071142,0.15434012400354297,0.18344519015659955,0.18950749464668093,0.0,0.0,0.0,0
85,0.0,0.0,0.0,0.08997595709265767,0.18534100974313553,0.048471290082028336,0.07708779443254818,0.0,0.0,0.0,0
1254,0.0,0.0,1.0,0.0021153134825226557,0.035651018600531444,0.0447427293064877,0.07601713062098502,0.0,0.0,0.0,0
2342,1.0,0.0,0.0,0.015708803402996116,0.12245349867139062,0.09395973154362416,0.1316916488222698,0.0,0.0,0.0,0
2120,0.0,0.0,1.0,0.002647031625670427,0.05004428697962799,0.06711409395973154,0.09850107066381156,0.0,0.0,0.0,0
1951,0.0,0.0,0.0,0.0055059799025954015,0.06775907883082374,0.040268456375838924,0.06209850107066381,0.0,0.0,0.0,0
1788,1.0,0.0,0.0,0.007004808581468467,0.11138175376439327,0.04325130499627144,0.10492505353319058,0.0,0.0,0.0,0
484,0.0,0.0,0.0,0.01424850502435115,0.06443755535872453,0.048471290082028336,0.07815845824411134,0.0,0.015422885572139304,0.01,0
1654,1.0,0.5,0.0,0.031494667406448434,0.07683790965456155,0.5794183445190156,0.16381156316916487,0.5,0.003233830845771144,0.0015,0
2305,0.0,0.5,0.0,0.022455458972936316,0.10606731620903455,0.15361670395227442,0.10278372591006424,0.0,0.0009950248756218905,0.001,0
2468,1.0,0.0,0.0,0.01233740213303742,0.10252435783879539,0.0947054436987323,0.11991434689507495,0.0,0.0,0.0,0
738,0.0,0.0,0.0,0.03576767770174465,0.2736935341009743,0.047725577926920205,0.06209850107066381,0.0,0.004975124378109453,0.005,0
1896,0.0,0.0,1.0,0.01118149312619444,0.09809565987599646,0.23117076808351977,0.14346895074946467,0.0,0.0,0.0,0
2413,1.0,0.5,1.0,0.0037528512422168796,0.05358724534986714,0.05667412378821775,0.1006423982869379,0.0,0.0,0.0,0
2545,0.0,0.0,0.0,0.016059429135071822,0.13064658990256864,0.23564504101416853,0.24197002141327623,0.0,0.0,0.0,0
1867,0.0,0.5,1.0,0.0008168423648357068,0.023693534100974314,0.014914243102162566,0.028907922912205567,0.0,0.0,0.0,0
362,0.0,0.5,0.0,0.1969938659762037,0.48782108060230295,0.06487695749440715,0.09207708779443255,0.0,0.024129353233830846,0.0125,0
749,0.0,0.0,0.0,0.012857561186116763,0.05447298494242692,0.07829977628635347,0.13276231263383298,0.0,0.027611940298507463,0.02,0
1908,0.0,0.0,0.0,0.014090530793415943,0.15035429583702392,0.07158836689038031,0.11563169164882227,0.0,0.007462686567164179,0.0075,0
1646,1.0,0.5,1.0,0.014552894396153135,0.10717449069973428,0.3378076062639821,0.30513918629550324,0.5,0.0,0.0,0
1026,0.0,0.0,1.0,0.0012483817273904198,0.005535872453498672,0.09395973154362416,0.06852248394004283,0.0,0.0,0.0,0
1030,0.0,0.0,1.0,0.0009439923555884347,0.003321523472099203,0.07158836689038031,0.04068522483940043,0.0,0.0,0.0,0
2003,1.0,0.5,0.0,0.010815455274027495,0.1724977856510186,0.07680835197613721,0.17558886509635974,0.5,0.0,0.0,0
1335,0.0,0.5,0.0,0.011031224955304852,0.14548272807794507,0.15659955257270694,0.20556745182012848,0.5,0.0,0.0,0
2134,0.0,0.0,0.0,0.009782843227914432,0.11359610274579274,0.061148396718866516,0.10492505353319058,0.0,0.0,0.0,0
1790,1.0,0.0,0.0,0.010021731089328648,0.11470327723649247,0.06487695749440715,0.10920770877944326,0.0,0.017412935323383085,0.0175,0
665,0.0,0.5,0.0,0.050948615991615806,0.2595217006200177,0.048471290082028336,0.061027837259100645,0.0,0.0004975124378109452,0.0005,0
364,1.0,0.0,1.0,0.05998782442512792,0.16386182462356066,0.12005965697240865,0.1284796573875803,0.0,0.04975124378109453,0.05,0
2519,1.0,0.0,1.0,0.0025622649651686085,0.04074402125775022,0.042505592841163314,0.08458244111349036,0.0,0.004975124378109453,0.005,0
1239,0.0,0.0,1.0,0.004604370877257876,0.09964570416297608,0.09619686800894854,0.21413276231263384,0.0,0.0,0.0,0
77,0.0,0.0,1.0,0.009482306886135257,0.034765279007971654,0.029082774049217,0.07173447537473233,0.0,0.0,0.0,0
27,0.0,0.0,0.0,0.08167267739350224,0.16098317094774137,0.0343027591349739,0.0728051391862955,0.0,0.003482587064676617,0.0025,0
473,1.0,0.5,0.0,0.0313289871154676,0.13861824623560673,0.07084265473527218,0.18308351177730192,0.0,0.10945273631840796,0.1,0
525,0.0,0.0,0.0,0.010118056839898897,0.07263064658990256,0.05891126025354213,0.07815845824411134,0.0,0.004228855721393035,0.0025,0
725,0.0,0.0,1.0,0.010206676530423526,0.07595217006200178,0.08501118568232663,0.20342612419700215,0.0,0.0,0.0,0
55,0.0,0.0,1.0,0.006950866161149128,0.01970770593445527,0.029082774049217,0.056745182012847964,0.0,0.009950248756218905,0.01,0
638,0.0,0.0,0.0,0.034692682325380676,0.2017271922054916,0.14466815809097688,0.18308351177730192,0.0,0.03507462686567164,0.0175,0
302,1.0,0.0,0.0,0.24869767585229025,0.45017714791851193,0.07680835197613721,0.10920770877944326,0.0,0.15870646766169155,0.1,0
718,1.0,0.0,0.0,0.050929350841501755,0.3432240921169176,0.05070842654735272,0.08565310492505353,0.0,0.136318407960199,0.125,0
2250,1.0,0.0,0.0,0.014953609518525368,0.19176262178919398,0.09843400447427293,0.11349036402569593,0.0,0.07462686567164178,0.075,0
2289,0.0,0.5,0.0,0.019931724307995807,0.1271036315323295,0.15212527964205816,0.11884368308351177,0.0,0.0002487562189054726,0.00025,0
624,0.0,0.0,0.0,0.01736175328278158,0.10341009743135518,0.08202833706189411,0.1252676659528908,0.0,0.015920398009950248,0.0075,0
7,0.0,0.0,1.0,0.018764256211084396,0.042515500442869794,0.05145413870246085,0.09957173447537473,0.0,0.009950248756218905,0.01,0
1280,0.0,0.0,0.0,0.003144072498612909,0.026350752878653676,0.024608501118568233,0.027837259100642397,0.0,0.0,0.0,0
803,1.0,0.5,0.0,0.007047191911719376,0.026350752878653676,0.048471290082028336,0.03961456102783726,0.0,0.0029850746268656717,0.002,0
1049,0.0,0.0,1.0,0.0004045681523950435,0.00420726306465899,0.040268456375838924,0.05139186295503212,0.0,0.0,0.0,0
336,1.0,0.0,0.0,0.12787821342703903,0.41806908768821965,0.04697986577181208,0.08565310492505353,0.0,0.0024875621890547263,0.0025,1
1596,0.0,0.5,1.0,0.0046236360273719255,0.10385296722763508,0.09395973154362416,0.15524625267665954,0.0,0.0012437810945273632,0.00125,0
47,0.0,0.5,1.0,0.024624714875778313,0.043401240035429584,0.13571961222967935,0.14025695931477516,0.0,0.0012437810945273632,0.00125,0
2230,1.0,0.5,0.0,0.0028820664570618332,0.06598759964570416,0.029082774049217,0.06745182012847965,0.0,0.04975124378109453,0.05,0
106,0.0,0.0,1.0,0.004885642068923001,0.011293179805137289,0.023117076808351976,0.034261241970021415,0.0,0.0,0.0,0
349,1.0,0.0,0.0,0.1461762530053634,0.32196634189548273,0.05592841163310962,0.05460385438972163,0.0,0.09950248756218906,0.05,0
1079,0.0,0.0,1.0,0.00010403181061586831,0.0011071744906997344,0.008948545861297539,0.014989293361884369,0.0,0.0,0.0,0
238,0.0,0.5,0.0,0.4089875778312065,0.31908768821966343,0.06935123042505593,0.10278372591006424,0.0,0.007462686567164179,0.0075,1
213,0.0,0.0,0.0,0.48540857530361875,0.5573516386182462,0.06263982102908278,0.0974304068522484,0.0,0.0014925373134328358,0.0015,0
1144,0.0,0.5,0.0,0.004858670858763331,0.04406554472984942,0.0343027591349739,0.03961456102783726,0.0,0.0,0.0,0
2239,1.0,0.0,0.0,0.011277818876764687,0.2358281665190434,0.07307979120059657,0.14025695931477516,0.0,0.0,0.0,0
1960,1.0,0.0,0.0,0.006342087417545158,0.08768821966341896,0.08575689783743475,0.14025695931477516,0.0,0.0,0.0,0
793,0.0,0.0,1.0,0.0017223044201960423,0.02037201062887511,0.054436987322893364,0.1423982869379015,0.0,0.0,0.0,0
1096,0.0,0.5,1.0,0.0014410332285309166,0.027679362267493356,0.061894108873974646,0.15417558886509636,0.5,0.0,0.0,0
1753,0.0,0.0,1.0,0.005683219283644658,0.10097431355181577,0.10887397464578673,0.13704496788008566,0.0,0.0009950248756218905,0.001,0
2020,1.0,0.5,0.0,0.03343274150792183,0.2305137289636847,0.2296793437733035,0.2334047109207709,0.0,0.006965174129353234,0.005,0
1864,0.0,0.5,1.0,0.0017723938104925714,0.0354295837023915,0.14392244593586875,0.19700214132762311,0.0,0.0,0.0,0
2362,1.0,0.0,0.0,0.02107222119474755,0.1200177147918512,0.12080536912751678,0.1284796573875803,0.0,0.003482587064676617,0.0025,0
345,1.0,0.0,0.0,0.16568799704087295,0.4324623560673162,0.1401938851603281,0.1423982869379015,0.0,0.0029850746268656717,0.0025,0
523,0.0,0.5,0.0,0.007655970655323347,0.05757307351638618,0.041759880686055184,0.061027837259100645,0.0,0.003980099502487562,0.002,0
232,0.0,0.0,0.0,0.24199725664262375,0.1403897254207263,0.04399701715137957,0.04068522483940043,0.0,0.0057213930348258705,0.005,0
644,0.0,0.5,0.0,0.03591794587263424,0.30403011514614703,0.13571961222967935,0.23126338329764454,0.5,0.014179104477611941,0.0125,0
1536,1.0,0.5,0.0,0.00868087664139079,0.18401240035429584,0.09023117076808351,0.17237687366167023,0.5,0.0,0.0,0
2248,1.0,0.0,0.0,0.021812002959127056,0.16806908768821965,0.14466815809097688,0.09850107066381156,0.0,0.006716417910447761,0.005,0
1428,0.0,0.0,1.0,0.001167468096911411,0.021257750221434897,0.03281133482475764,0.055674518201284794,0.0,0.0,0.0,0
533,1.0,0.5,0.0,0.0174079896430553,0.12643932683790965,0.11931394481730052,0.17237687366167023,0.0,0.08358208955223881,0.05,0
2249,1.0,0.0,0.0,0.022759848344738303,0.2282993799822852,0.15137956748695003,0.13597430406852248,0.0,0.005970149253731343,0.005,1
603,0.0,0.0,0.0,0.01304635965723445,0.07617360496014172,0.0842654735272185,0.14346895074946467,0.0,0.015671641791044775,0.015,0
1489,0.0,0.0,0.0,0.003760557302262499,0.07528786536758193,0.041014168530947054,0.061027837259100645,0.0,0.0,0.0,0
1991,1.0,0.5,0.0,0.006550151038776894,0.06111603188662533,0.049217002237136466,0.061027837259100645,0.5,0.009950248756218905,0.01,0
1812,1.0,0.5,0.0,0.009570926576659885,0.10031000885739592,0.061894108873974646,0.057815845824411134,0.0,0.0024875621890547263,0.0025,0
1426,0.0,0.0,1.0,0.0019997225818383577,0.04893711248892826,0.05592841163310962,0.1316916488222698,0.0,0.0,0.0,0
1074,0.0,0.0,1.0,0.0022578755933666235,0.005093002657218778,0.14392244593586875,0.06209850107066381,0.0,0.0,0.0,0
2117,0.0,0.0,1.0,0.002839683126810924,0.04849424269264836,0.047725577926920205,0.09314775160599571,0.0,0.0,0.0,0
60,0.0,0.0,1.0,0.016910948770112816,0.04450841452612932,0.06413124533929904,0.11670235546038545,0.0,0.0,0.0,0
671,0.0,0.0,0.0,0.04568537698045743,0.24800708591674048,0.07457121551081283,0.10492505353319058,0.0,0.0,0.0,0
92,0.0,0.0,1.0,0.04011004253745145,0.07285208148804252,0.13944817300521997,0.13383297644539616,0.0,0.0,0.0,0
666,0.0,0.5,1.0,0.009794402317982861,0.0566873339238264,0.01640566741237882,0.023554603854389723,0.0,0.017412935323383085,0.0175,0
1842,1.0,0.5,0.0,0.008769496331915419,0.09433126660761736,0.05741983594332588,0.06852248394004283,0.5,0.0,0.0,0
2326,1.0,0.0,0.0,0.008176129708402688,0.07351638618246235,0.05070842654735272,0.07601713062098502,0.0,0.0,0.0,0
280,1.0,0.5,0.0,0.22027772640404414,0.35562444641275465,0.07158836689038031,0.0835117773019272,0.0,0.10945273631840796,0.075,0
1719,1.0,0.5,1.0,0.007286079773133592,0.09211691762621789,0.16927665920954513,0.2623126338329764,0.0,0.0,0.0,0
1847,1.0,0.5,1.0,0.004901054189014241,0.070859167404783,0.09097688292319164,0.0867237687366167,0.5,0.0,0.0,0
359,1.0,0.5,1.0,0.025626502681708897,0.09720992028343667,0.04623415361670395,0.069593147751606,0.0,0.0,0.0,0
2314,0.0,0.0,0.0,0.014367948955058258,0.1266607617360496,0.09619686800894854,0.12740899357601712,0.0,0.0,0.0,0
1543,1.0,0.5,0.0,0.012287312742740891,0.20637732506643047,0.10439970171513796,0.16381156316916487,0.0,0.0009950248756218905,0.001,0
1397,1.0,0.5,0.0,0.012757382405523704,0.1654118689105403,0.1319910514541387,0.15845824411134904,0.0,0.0,0.0,0
2177,1.0,0.5,0.0,0.05154583564515135,0.2836581045172719,0.3378076062639821,0.27301927194860814,0.5,0.0,0.0,0
847,0.0,0.5,1.0,0.009424511435793108,0.013286093888396812,0.07084265473527218,0.13276231263383298,0.0,0.004975124378109453,0.005,0
1206,1.0,0.0,0.0,0.018964613772270513,0.11492471213463241,0.13795674869500374,0.1316916488222698,0.0,0.0,0.0,1
2279,1.0,0.5,1.0,0.0008823438752234758,0.02037201062887511,0.01267710663683818,0.03640256959314775,0.0,0.0,0.0,0
760,0.0,0.5,0.0,0.0037913815424449786,0.029007971656333037,0.02162565249813572,0.06852248394004283,0.0,0.004975124378109453,0.005,0
110,0.0,0.5,0.0,0.08727113001664509,0.158325952170062,0.07307979120059657,0.10278372591006424,0.0,0.0,0.0,0
